-5.380408093333244324e-02,-3.379173576831817627e-02,7.836015224456787109e-01,1.000000000000000000e+00,3.347396850585937500e-03,1.201152801513671875e-03,1.122951507568359375e-03,4.261545091867446899e-02,1.231729984283447266e-01,1.850267946720123291e-01,1.446693986654281616e-01,-1.524636000394821167e-01,-1.229394748806953430e-01,2.375043369829654694e-02,-1.117508038878440857e-01,-7.932204008102416992e-02,1.622041165828704834e-01,-2.137294411659240723e-01,1.041140705347061157e-01,-6.223380193114280701e-02,3.969695884734392166e-03,8.478037267923355103e-02,-1.395104676485061646e-01,3.189994692802429199e-01,-1.021885633468627930e+00,1.102065563201904297e+00,6.089003011584281921e-02,-2.627529669553041458e-03,1.316177994012832642e-01,-1.061836406588554382e-01,-2.467745989561080933e-01,6.609340310096740723e-01,1.140771150588989258e+00,-1.470401287078857422e-01,-3.832570090889930725e-02,-5.229761824011802673e-02
-5.561734735965728760e-02,-3.260216116905212402e-02,7.835551500320434570e-01,1.000000000000000000e+00,3.458976745605468750e-03,1.039981842041015625e-03,3.771781921386718750e-04,4.391987249255180359e-02,1.229038611054420471e-01,1.869846284389495850e-01,1.435049921274185181e-01,-1.535401940345764160e-01,-1.229566708207130432e-01,2.432231605052947998e-02,-1.125375628471374512e-01,-8.012928068637847900e-02,1.629792749881744385e-01,-2.138469219207763672e-01,1.055773645639419556e-01,-6.162558495998382568e-02,3.562723519280552864e-03,8.460684865713119507e-02,-1.385546922683715820e-01,3.193467259407043457e-01,-1.019910812377929688e+00,1.100301861763000488e+00,6.428771466016769409e-02,-1.561392913572490215e-03,1.297102868556976318e-01,-1.047771349549293518e-01,-2.459326684474945068e-01,6.603586077690124512e-01,1.139897346496582031e+00,-1.455497890710830688e-01,-3.796473145484924316e-02,-5.188770219683647156e-02
-5.722708255052566528e-02,-3.224026411771774292e-02,7.834417819976806641e-01,1.000000000000000000e+00,3.566741943359375000e-03,1.068592071533203125e-03,4.327297210693359375e-05,4.404844343662261963e-02,1.223115473985671997e-01,1.870460361242294312e-01,1.426844149827957153e-01,-1.532610803842544556e-01,-1.225401908159255981e-01,2.466422691941261292e-02,-1.133161261677742004e-01,-8.105656504631042480e-02,1.624805480241775513e-01,-2.135605961084365845e-01,1.061773002147674561e-01,-6.220681220293045044e-02,3.173403209075331688e-03,8.431479334831237793e-02,-1.382177770137786865e-01,3.195292353630065918e-01,-1.017567396163940430e+00,1.098433732986450195e+00,6.683125346899032593e-02,-1.160434796474874020e-03,1.284380108118057251e-01,-1.036531627178192139e-01,-2.446125000715255737e-01,6.599561572074890137e-01,1.139368772506713867e+00,-1.432389616966247559e-01,-3.795290738344192505e-02,-5.164897814393043518e-02
-5.858875811100006104e-02,-3.211303800344467163e-02,7.833235859870910645e-01,1.000000000000000000e+00,3.726959228515625000e-03,1.083850860595703125e-03,-1.224279403686523438e-04,4.383563250303268433e-02,1.215598359704017639e-01,1.870952248573303223e-01,1.421645283699035645e-01,-1.528355479240417480e-01,-1.216116920113563538e-01,2.500029094517230988e-02,-1.137604489922523499e-01,-8.118890225887298584e-02,1.617727130651473999e-01,-2.132043987512588501e-01,1.067355871200561523e-01,-6.260687857866287231e-02,2.559904707595705986e-03,8.392892777919769287e-02,-1.378111094236373901e-01,3.197280466556549072e-01,-1.015586614608764648e+00,1.096843242645263672e+00,6.784871965646743774e-02,-2.265817747684195638e-04,1.287465989589691162e-01,-1.022337824106216431e-01,-2.427100986242294312e-01,6.592594981193542480e-01,1.138675928115844727e+00,-1.407018899917602539e-01,-3.887148201465606689e-02,-5.199261009693145752e-02
-5.950110778212547302e-02,-3.183825686573982239e-02,7.833419442176818848e-01,1.000000000000000000e+00,3.812789916992187500e-03,1.071453094482421875e-03,-1.857876777648925781e-04,4.322129487991333008e-02,1.211879476904869080e-01,1.868104636669158936e-01,1.417127400636672974e-01,-1.525501459836959839e-01,-1.211168989539146423e-01,2.514811791479587555e-02,-1.139650493860244751e-01,-8.088591694831848145e-02,1.610959768295288086e-01,-2.130391299724578857e-01,1.069348827004432678e-01,-6.308975070714950562e-02,1.923138275742530823e-03,8.364279568195343018e-02,-1.374631971120834351e-01,3.197984695434570312e-01,-1.013665080070495605e+00,1.094701766967773438e+00,6.593520939350128174e-02,9.189030970446765423e-04,1.300975233316421509e-01,-1.006909757852554321e-01,-2.406719475984573364e-01,6.588625311851501465e-01,1.138192176818847656e+00,-1.398128718137741089e-01,-3.934139385819435120e-02,-5.205352976918220520e-02
-6.000164523720741272e-02,-3.179378807544708252e-02,7.833110094070434570e-01,1.000000000000000000e+00,3.887176513671875000e-03,1.137256622314453125e-03,-3.625154495239257812e-04,4.287725314497947693e-02,1.209229677915573120e-01,1.869533210992813110e-01,1.411178112030029297e-01,-1.524742096662521362e-01,-1.209377199411392212e-01,2.520040608942508698e-02,-1.139832735061645508e-01,-8.003996312618255615e-02,1.599073410034179688e-01,-2.125674188137054443e-01,1.072088852524757385e-01,-6.310203671455383301e-02,1.231368747539818287e-03,8.343674242496490479e-02,-1.377111375331878662e-01,3.199758529663085938e-01,-1.011825323104858398e+00,1.093211889266967773e+00,6.356137245893478394e-02,1.125975162722170353e-03,1.311867684125900269e-01,-9.898356348276138306e-02,-2.387371510267257690e-01,6.583507061004638672e-01,1.137560844421386719e+00,-1.404834240674972534e-01,-4.016108810901641846e-02,-5.183923617005348206e-02
-6.031987071037292480e-02,-3.130254149436950684e-02,7.833074927330017090e-01,1.000000000000000000e+00,3.925323486328125000e-03,1.285076141357421875e-03,-5.581378936767578125e-04,4.215610027313232422e-02,1.206058263778686523e-01,1.869602948427200317e-01,1.406930238008499146e-01,-1.521776914596557617e-01,-1.208528354763984680e-01,2.510422840714454651e-02,-1.139818206429481506e-01,-7.947999984025955200e-02,1.588089019060134888e-01,-2.122007757425308228e-01,1.075932085514068604e-01,-6.338173896074295044e-02,6.245341501198709011e-04,8.329793810844421387e-02,-1.377820372581481934e-01,3.202763199806213379e-01,-1.010090112686157227e+00,1.092236042022705078e+00,6.261216104030609131e-02,7.820438477210700512e-04,1.321323961019515991e-01,-9.761902689933776855e-02,-2.371497601270675659e-01,6.586263775825500488e-01,1.137450337409973145e+00,-1.419741213321685791e-01,-4.065845906734466553e-02,-5.181761831045150757e-02
-6.074223294854164124e-02,-3.123444132506847382e-02,7.832931280136108398e-01,1.000000000000000000e+00,3.946304321289062500e-03,1.464843750000000000e-03,-7.264614105224609375e-04,4.128009080886840820e-02,1.202017664909362793e-01,1.870932430028915405e-01,1.402743458747863770e-01,-1.517482548952102661e-01,-1.207396835088729858e-01,2.497522719204425812e-02,-1.140431836247444153e-01,-7.854934036731719971e-02,1.573592573404312134e-01,-2.115864455699920654e-01,1.080905422568321228e-01,-6.402044743299484253e-02,2.518734436307568103e-05,8.334597945213317871e-02,-1.384761482477188110e-01,3.199973702430725098e-01,-1.008559107780456543e+00,1.091588616371154785e+00,6.170831993222236633e-02,3.746038419194519520e-04,1.322656571865081787e-01,-9.621536731719970703e-02,-2.354569733142852783e-01,6.584021449089050293e-01,1.137568473815917969e+00,-1.447019129991531372e-01,-4.132587462663650513e-02,-5.219000577926635742e-02
-6.197174638509750366e-02,-3.112903609871864319e-02,7.832937836647033691e-01,1.000000000000000000e+00,3.950119018554687500e-03,1.667976379394531250e-03,-9.994506835937500000e-04,4.054095596075057983e-02,1.199549511075019836e-01,1.872814744710922241e-01,1.400915831327438354e-01,-1.515204012393951416e-01,-1.205690577626228333e-01,2.487642131745815277e-02,-1.141271889209747314e-01,-7.770087569952011108e-02,1.559773534536361694e-01,-2.105581760406494141e-01,1.085993349552154541e-01,-6.460442394018173218e-02,-5.384103860706090927e-04,8.338443189859390259e-02,-1.392756402492523193e-01,3.198466002941131592e-01,-1.007622480392456055e+00,1.091167569160461426e+00,6.171877682209014893e-02,-1.331380481133237481e-04,1.319699436426162720e-01,-9.534040838479995728e-02,-2.340131700038909912e-01,6.583193540573120117e-01,1.138261675834655762e+00,-1.449799835681915283e-01,-4.152267798781394958e-02,-5.210858210921287537e-02
-6.243706494569778442e-02,-3.087617084383964539e-02,7.832693457603454590e-01,1.000000000000000000e+00,3.915786743164062500e-03,1.787662506103515625e-03,-1.055240631103515625e-03,3.996594995260238647e-02,1.196760311722755432e-01,1.874603629112243652e-01,1.397531628608703613e-01,-1.514244079589843750e-01,-1.202802062034606934e-01,2.478935755789279938e-02,-1.142349839210510254e-01,-7.702040672302246094e-02,1.547985225915908813e-01,-2.096495628356933594e-01,1.088805124163627625e-01,-6.540774554014205933e-02,-9.271430899389088154e-04,8.344188332557678223e-02,-1.397608667612075806e-01,3.193883299827575684e-01,-1.007734060287475586e+00,1.091576337814331055e+00,6.182133778929710388e-02,3.982122507295571268e-05,1.315350383520126343e-01,-9.445609897375106812e-02,-2.329182177782058716e-01,6.583125591278076172e-01,1.138861417770385742e+00,-1.436985433101654053e-01,-4.207238554954528809e-02,-5.200095847249031067e-02
-6.295600533485412598e-02,-3.116109222173690796e-02,7.832731008529663086e-01,1.000000000000000000e+00,3.887176513671875000e-03,1.894474029541015625e-03,-1.341819763183593750e-03,4.009014368057250977e-02,1.194041222333908081e-01,1.886026114225387573e-01,1.395234018564224243e-01,-1.513196080923080444e-01,-1.201746538281440735e-01,2.427302114665508270e-02,-1.144953668117523193e-01,-7.638075947761535645e-02,1.542481482028961182e-01,-2.089627087116241455e-01,1.087578088045120239e-01,-6.605331599712371826e-02,-1.170461066067218781e-03,8.371389657258987427e-02,-1.403817832469940186e-01,3.193010091781616211e-01,-1.008038759231567383e+00,1.091062426567077637e+00,6.241096183657646179e-02,4.725901453639380634e-05,1.317086666822433472e-01,-9.407060593366622925e-02,-2.320499420166015625e-01,6.582664251327514648e-01,1.139018058776855469e+00,-1.418128460645675659e-01,-4.236629605293273926e-02,-5.217175930738449097e-02
-6.320926547050476074e-02,-3.089878708124160767e-02,7.832012176513671875e-01,1.000000000000000000e+00,3.845214843750000000e-03,1.997947692871093750e-03,-1.821517944335937500e-03,4.058878496289253235e-02,1.192096024751663208e-01,1.899405866861343384e-01,1.391946226358413696e-01,-1.514953970909118652e-01,-1.201368123292922974e-01,2.376517280936241150e-02,-1.144723594188690186e-01,-7.537186890840530396e-02,1.542643606662750244e-01,-2.086918205022811890e-01,1.082456931471824646e-01,-6.631325185298919678e-02,-1.229872577823698521e-03,8.371177315711975098e-02,-1.409499347209930420e-01,3.194291293621063232e-01,-1.008700609207153320e+00,1.090600371360778809e+00,6.375686824321746826e-02,1.600370596861466765e-04,1.317347735166549683e-01,-9.356614947319030762e-02,-2.321449518203735352e-01,6.587775349617004395e-01,1.139223694801330566e+00,-1.392988264560699463e-01,-4.244623333215713501e-02,-5.215626955032348633e-02
-6.351660937070846558e-02,-3.090372309088706970e-02,7.831782102584838867e-01,1.000000000000000000e+00,3.830909729003906250e-03,2.067565917968750000e-03,-2.408981323242187500e-03,4.148939624428749084e-02,1.191144883632659912e-01,1.915780752897262573e-01,1.384112387895584106e-01,-1.512669473886489868e-01,-1.202232018113136292e-01,2.307982183992862701e-02,-1.144362390041351318e-01,-7.368928939104080200e-02,1.541510969400405884e-01,-2.083530873060226440e-01,1.077277064323425293e-01,-6.647865474224090576e-02,-1.199322636239230633e-03,8.372951298952102661e-02,-1.416310220956802368e-01,3.199903666973114014e-01,-1.008423686027526855e+00,1.089688420295715332e+00,6.459946185350418091e-02,1.542471582069993019e-04,1.324397623538970947e-01,-9.309393912553787231e-02,-2.325979024171829224e-01,6.595218777656555176e-01,1.139485120773315430e+00,-1.383388638496398926e-01,-4.287458583712577820e-02,-5.233311280608177185e-02
-6.393919885158538818e-02,-3.098618984222412109e-02,7.831194400787353516e-01,1.000000000000000000e+00,3.790855407714843750e-03,2.169609069824218750e-03,-3.160476684570312500e-03,4.214436188340187073e-02,1.191914528608322144e-01,1.932960599660873413e-01,1.376930475234985352e-01,-1.509646028280258179e-01,-1.202711760997772217e-01,2.230139262974262238e-02,-1.143168658018112183e-01,-7.184725999832153320e-02,1.548623144626617432e-01,-2.085429131984710693e-01,1.071727424860000610e-01,-6.689968705177307129e-02,-1.081658760085701942e-03,8.360680937767028809e-02,-1.424499750137329102e-01,3.201642334461212158e-01,-1.007946014404296875e+00,1.088941812515258789e+00,6.545506417751312256e-02,2.443479315843433142e-04,1.332968324422836304e-01,-9.305410832166671753e-02,-2.334243208169937134e-01,6.597508192062377930e-01,1.139846086502075195e+00,-1.390307694673538208e-01,-4.274129122495651245e-02,-5.256118997931480408e-02
-6.447792053222656250e-02,-3.135146945714950562e-02,7.831329703330993652e-01,1.000000000000000000e+00,3.770828247070312500e-03,2.286911010742187500e-03,-3.980636596679687500e-03,4.295270144939422607e-02,1.191117465496063232e-01,1.950912326574325562e-01,1.368910074234008789e-01,-1.507241129875183105e-01,-1.202236190438270569e-01,2.156979404389858246e-02,-1.142306625843048096e-01,-7.004931569099426270e-02,1.553325504064559937e-01,-2.090090066194534302e-01,1.068612635135650635e-01,-6.702291220426559448e-02,-9.628895204514265060e-04,8.323866128921508789e-02,-1.429417729377746582e-01,3.204851746559143066e-01,-1.007458686828613281e+00,1.088609218597412109e+00,6.626272946596145630e-02,4.802213807124644518e-04,1.341429501771926880e-01,-9.296306222677230835e-02,-2.339028120040893555e-01,6.601806879043579102e-01,1.140144824981689453e+00,-1.388688683509826660e-01,-4.253430664539337158e-02,-5.255125090479850769e-02
-6.452607363462448120e-02,-3.146366402506828308e-02,7.831343412399291992e-01,1.000000000000000000e+00,3.774642944335937500e-03,2.392768859863281250e-03,-4.827499389648437500e-03,4.386709257960319519e-02,1.192111223936080933e-01,1.969783157110214233e-01,1.358936727046966553e-01,-1.505020856857299805e-01,-1.201640591025352478e-01,2.083138190209865570e-02,-1.140683367848396301e-01,-6.820565462112426758e-02,1.557045280933380127e-01,-2.096406966447830200e-01,1.064922213554382324e-01,-6.733941286802291870e-02,-9.350590989924967289e-04,8.281404525041580200e-02,-1.430038213729858398e-01,3.203977346420288086e-01,-1.007552862167358398e+00,1.088479161262512207e+00,6.669890135526657104e-02,6.436045514419674873e-04,1.348968744277954102e-01,-9.274923056364059448e-02,-2.343688458204269409e-01,6.597539782524108887e-01,1.140303969383239746e+00,-1.387800276279449463e-01,-4.261209070682525635e-02,-5.285516008734703064e-02
-6.484878063201904297e-02,-3.144026175141334534e-02,7.831181287765502930e-01,1.000000000000000000e+00,3.756523132324218750e-03,2.475738525390625000e-03,-5.632400512695312500e-03,4.444139078259468079e-02,1.190647706389427185e-01,1.981972903013229370e-01,1.351290494203567505e-01,-1.505608260631561279e-01,-1.204592660069465637e-01,2.003060095012187958e-02,-1.137250959873199463e-01,-6.650740653276443481e-02,1.563091576099395752e-01,-2.104365676641464233e-01,1.060613021254539490e-01,-6.786040961742401123e-02,-9.552332339808344841e-04,8.238674700260162354e-02,-1.429309695959091187e-01,3.198980093002319336e-01,-1.007426500320434570e+00,1.089344978332519531e+00,6.581126153469085693e-02,8.568291668780148029e-04,1.354233324527740479e-01,-9.208241105079650879e-02,-2.348297983407974243e-01,6.587834954261779785e-01,1.140477061271667480e+00,-1.379960328340530396e-01,-4.295700415968894958e-02,-5.322309955954551697e-02
-6.543886661529541016e-02,-3.156207129359245300e-02,7.830737829208374023e-01,1.000000000000000000e+00,3.727912902832031250e-03,2.520561218261718750e-03,-6.406784057617187500e-03,4.536375775933265686e-02,1.193164139986038208e-01,2.002290934324264526e-01,1.341000646352767944e-01,-1.507570445537567139e-01,-1.209352463483810425e-01,1.921378634870052338e-02,-1.132310852408409119e-01,-6.446509063243865967e-02,1.570809632539749146e-01,-2.114608436822891235e-01,1.053752228617668152e-01,-6.854114681482315063e-02,-1.015690271742641926e-03,8.190825581550598145e-02,-1.431250572204589844e-01,3.194996118545532227e-01,-1.008670568466186523e+00,1.091179847717285156e+00,6.522285938262939453e-02,6.876381812617182732e-04,1.354154199361801147e-01,-9.184542298316955566e-02,-2.347276806831359863e-01,6.573974490165710449e-01,1.140806317329406738e+00,-1.369370073080062866e-01,-4.286585748195648193e-02,-5.408404394984245300e-02
-6.604318320751190186e-02,-3.162469714879989624e-02,7.830799221992492676e-01,1.000000000000000000e+00,3.690719604492187500e-03,2.569198608398437500e-03,-7.242202758789062500e-03,4.652248322963714600e-02,1.196084693074226379e-01,2.021176964044570923e-01,1.331725567579269409e-01,-1.509772837162017822e-01,-1.213189661502838135e-01,1.846604235470294952e-02,-1.126625016331672668e-01,-6.294336915016174316e-02,1.579468250274658203e-01,-2.124916464090347290e-01,1.047615483403205872e-01,-6.924320012331008911e-02,-1.203180989250540733e-03,8.150758594274520874e-02,-1.432387977838516235e-01,3.185787498950958252e-01,-1.010878086090087891e+00,1.093823909759521484e+00,6.512144207954406738e-02,1.012308755889534950e-03,1.347902715206146240e-01,-9.134579449892044067e-02,-2.341209501028060913e-01,6.564143896102905273e-01,1.140611529350280762e+00,-1.356030553579330444e-01,-4.307208582758903503e-02,-5.426403135061264038e-02
-6.671892106533050537e-02,-3.167771548032760620e-02,7.830170989036560059e-01,1.000000000000000000e+00,3.632545471191406250e-03,2.680778503417968750e-03,-8.090972900390625000e-03,4.767626523971557617e-02,1.203224435448646545e-01,2.041459381580352783e-01,1.317979395389556885e-01,-1.508447378873825073e-01,-1.216848641633987427e-01,1.771378517150878906e-02,-1.119334101676940918e-01,-6.152494996786117554e-02,1.585997194051742554e-01,-2.135798335075378418e-01,1.041773185133934021e-01,-6.953033804893493652e-02,-1.253659487701952457e-03,8.097223192453384399e-02,-1.436519473791122437e-01,3.179164230823516846e-01,-1.012911558151245117e+00,1.096304416656494141e+00,6.506712734699249268e-02,1.236297888681292534e-03,1.337713748216629028e-01,-9.101695567369461060e-02,-2.331819683313369751e-01,6.548317670822143555e-01,1.140860676765441895e+00,-1.341112852096557617e-01,-4.366364330053329468e-02,-5.396258458495140076e-02
-6.769879162311553955e-02,-3.194824233651161194e-02,7.830313444137573242e-01,1.000000000000000000e+00,3.599166870117187500e-03,2.837181091308593750e-03,-8.781433105468750000e-03,4.843543842434883118e-02,1.208657473325729370e-01,2.054591476917266846e-01,1.304777860641479492e-01,-1.504544168710708618e-01,-1.218439638614654541e-01,1.688761636614799500e-02,-1.111537367105484009e-01,-6.033070385456085205e-02,1.592243313789367676e-01,-2.146895676851272583e-01,1.035914644598960876e-01,-7.016659528017044067e-02,-1.528268796391785145e-03,8.043787628412246704e-02,-1.438670456409454346e-01,3.171553611755371094e-01,-1.015577316284179688e+00,1.098304867744445801e+00,6.634252518415451050e-02,1.728090341202914715e-03,1.326616257429122925e-01,-9.053870290517807007e-02,-2.314011603593826294e-01,6.528483033180236816e-01,1.140470266342163086e+00,-1.334314942359924316e-01,-4.433702304959297180e-02,-5.414456501603126526e-02
-6.887857615947723389e-02,-3.244406729936599731e-02,7.829768657684326172e-01,1.000000000000000000e+00,3.563880920410156250e-03,3.044128417968750000e-03,-9.311676025390625000e-03,4.909214749932289124e-02,1.215060949325561523e-01,2.070886492729187012e-01,1.290368586778640747e-01,-1.498499065637588501e-01,-1.221155226230621338e-01,1.612705551087856293e-02,-1.101561337709426880e-01,-5.903604999184608459e-02,1.593452990055084229e-01,-2.155844867229461670e-01,1.028139516711235046e-01,-7.074350118637084961e-02,-1.903727184981107712e-03,8.001133054494857788e-02,-1.449107676744461060e-01,3.171676099300384521e-01,-1.017887592315673828e+00,1.099256038665771484e+00,6.715295463800430298e-02,1.614380045793950558e-03,1.316248029470443726e-01,-9.012438356876373291e-02,-2.293621450662612915e-01,6.507735848426818848e-01,1.140425920486450195e+00,-1.327726542949676514e-01,-4.493495821952819824e-02,-5.338263884186744690e-02
-6.927070766687393188e-02,-3.325413540005683899e-02,7.830368876457214355e-01,1.000000000000000000e+00,3.520011901855468750e-03,3.346443176269531250e-03,-9.899139404296875000e-03,4.939720034599304199e-02,1.225729435682296753e-01,2.085253596305847168e-01,1.274443566799163818e-01,-1.490739136934280396e-01,-1.225030869245529175e-01,1.547800097614526749e-02,-1.089749932289123535e-01,-5.826446413993835449e-02,1.588423997163772583e-01,-2.160828262567520142e-01,1.021150499582290649e-01,-7.119651883840560913e-02,-2.203176496550440788e-03,7.990693300962448120e-02,-1.469744145870208740e-01,3.168429434299468994e-01,-1.019432067871093750e+00,1.100219488143920898e+00,6.699821352958679199e-02,1.292038476094603539e-03,1.315977573394775391e-01,-9.060832113027572632e-02,-2.271283417940139771e-01,6.496137380599975586e-01,1.141844987869262695e+00,-1.320198327302932739e-01,-4.557193070650100708e-02,-5.254422500729560852e-02
-7.015246152877807617e-02,-3.381047770380973816e-02,7.830647230148315430e-01,1.000000000000000000e+00,3.427505493164062500e-03,3.705024719238281250e-03,-1.024246215820312500e-02,4.968692734837532043e-02,1.237000972032546997e-01,2.099624723196029663e-01,1.256837248802185059e-01,-1.478130519390106201e-01,-1.228565797209739685e-01,1.480839028954505920e-02,-1.073632910847663879e-01,-5.716345459222793579e-02,1.583864390850067139e-01,-2.166227102279663086e-01,1.013827547430992126e-01,-7.172954827547073364e-02,-2.573670586571097374e-03,7.987705618143081665e-02,-1.499306559562683105e-01,3.171649575233459473e-01,-1.021023988723754883e+00,1.100362062454223633e+00,6.670581549406051636e-02,1.228722510859370232e-03,1.310536414384841919e-01,-9.168370813131332397e-02,-2.245415002107620239e-01,6.484580636024475098e-01,1.143971204757690430e+00,-1.313363313674926758e-01,-4.561152681708335876e-02,-5.123471096158027649e-02
-7.127736508846282959e-02,-3.464572504162788391e-02,7.831758260726928711e-01,9.998779296875000000e-01,3.315376583486795425e-03,4.087947309017181396e-03,-1.066719554364681244e-02,4.967870563268661499e-02,1.248891502618789673e-01,2.108011692762374878e-01,1.238307952880859375e-01,-1.460279673337936401e-01,-1.230515837669372559e-01,1.432877965271472931e-02,-1.056068614125251770e-01,-5.585400387644767761e-02,1.572188585996627808e-01,-2.166911810636520386e-01,1.004210114479064941e-01,-7.202406227588653564e-02,-2.962380181998014450e-03,7.972001284360885620e-02,-1.522584557533264160e-01,3.171125948429107666e-01,-1.021218061447143555e+00,1.100211262702941895e+00,6.527475267648696899e-02,1.228141481988132000e-03,1.308052837848663330e-01,-9.245212376117706299e-02,-2.219531089067459106e-01,6.466444730758666992e-01,1.146044731140136719e+00,-1.310923546552658081e-01,-4.618144035339355469e-02,-4.897554963827133179e-02
-7.223480939865112305e-02,-3.544742241501808167e-02,7.833322286605834961e-01,9.998779296875000000e-01,3.253380302339792252e-03,4.648776259273290634e-03,-1.081980206072330475e-02,4.938337206840515137e-02,1.259558349847793579e-01,2.120615243911743164e-01,1.218922510743141174e-01,-1.437848061323165894e-01,-1.230494752526283264e-01,1.400002557784318924e-02,-1.037219166755676270e-01,-5.434701219201087952e-02,1.551021337509155273e-01,-2.160633653402328491e-01,9.950088709592819214e-02,-7.221126556396484375e-02,-3.404034767299890518e-03,7.937875390052795410e-02,-1.554076522588729858e-01,3.170653581619262695e-01,-1.019751787185668945e+00,1.101464271545410156e+00,6.342096626758575439e-02,1.311945263296365738e-03,1.302908658981323242e-01,-9.357319772243499756e-02,-2.198336124420166016e-01,6.439255475997924805e-01,1.148227930068969727e+00,-1.311964392662048340e-01,-4.710196703672409058e-02,-4.679570719599723816e-02
-7.298066467046737671e-02,-3.610456734895706177e-02,7.835906147956848145e-01,9.998779296875000000e-01,3.253380302339792252e-03,5.301169119775295258e-03,-1.094951760023832321e-02,4.856834560632705688e-02,1.270074695348739624e-01,2.132640331983566284e-01,1.196655184030532837e-01,-1.406068652868270874e-01,-1.225736066699028015e-01,1.341452077031135559e-02,-1.017760485410690308e-01,-5.266096070408821106e-02,1.527566015720367432e-01,-2.152255028486251831e-01,9.848157316446304321e-02,-7.226385921239852905e-02,-4.000838380306959152e-03,7.887370139360427856e-02,-1.584860235452651978e-01,3.175377249717712402e-01,-1.016843557357788086e+00,1.102251052856445312e+00,6.170430406928062439e-02,1.201136154122650623e-03,1.294602006673812866e-01,-9.565850347280502319e-02,-2.181425988674163818e-01,6.403322815895080566e-01,1.150696635246276855e+00,-1.314431428909301758e-01,-4.765914380550384521e-02,-4.516730085015296936e-02
